name,release_date,rating,rating_top,metacritic,playtime,genres
The Elder Scrolls IV: Oblivion,2006-03-20,4.34,5,94.0,4,RPG
Company of Heroes,2006-09-11,3.67,4,93.0,7,Strategy
Dwarf Fortress,2006-08-08,4.29,5,93.0,3,"Strategy, Indie, RPG, Simulation"
Okami,2006-04-20,4.4,5,93.0,1,"Adventure, Action"
Age of Empires: The Age of Kings,2006-02-14,3.43,4,92.0,0,Strategy
Final Fantasy XII,2006-03-16,4.19,4,92.0,0,RPG
Gears of War,2006-11-08,4.11,4,90.0,7,"Shooter, Action"
New Super Mario Bros.,2006-05-15,4.16,4,89.0,25,"Platformer, Arcade, Action"
Bully,2006-10-17,4.36,4,87.0,0,"Adventure, Action, Simulation"
Metal Gear Solid: Portable Ops,2006-12-05,3.52,4,87.0,1,"Shooter, Action"
Elite Beat Agents,2006-11-06,4.36,5,87.0,37,Action
"Warhammer 40,000: Dawn of War - Dark Crusade",2006-10-09,4.17,4,87.0,3,Strategy
Jeanne d'Arc,2006-11-22,4.09,4,87.0,0,"Strategy, RPG"
Half-Life 2: Episode One,2006-06-01,4.37,5,87.0,4,"Shooter, Action"
IL-2 Sturmovik: 1946,2006-12-14,3.34,4,86.0,1,Simulation
Resistance: Fall of Man,2006-11-17,3.66,4,86.0,0,"Shooter, Action"
Shin Megami Tensei: Persona 3,2006-07-13,4.37,5,86.0,0,RPG
Midnight Club 3: DUB Edition Remix,2006-03-13,4.56,5,86.0,0,"Racing, Arcade"
Metroid Prime Hunters,2006-03-20,3.64,4,85.0,0,"Adventure, Action"
Tom Clancy's Ghost Recon: Advanced Warfighter,2006-03-09,3.48,4,85.0,1,"Shooter, Action"
Castlevania: Portrait of Ruin,2006-12-05,4.39,5,85.0,5,"Platformer, Adventure, Action"
The Legend of Heroes: Trails in the Sky,2006-10-28,4.25,5,85.0,5,RPG
Tom Clancy's Rainbow Six Vegas,2006-11-22,3.66,4,85.0,1,"Shooter, Action"
DEFCON,2006-09-28,3.05,4,84.0,1,"Strategy, Indie"
Fight Night Round 3,2006-02-20,4.0,4,84.0,0,"Action, Fighting, Simulation, Sports"
MotorStorm,2006-12-14,3.97,4,84.0,0,"Racing, Arcade"
Disciples II: Gallean's Return,2006-07-06,4.48,5,84.0,1,Strategy
Civilization IV: Warlords,2006-07-26,3.7,4,84.0,1,Strategy
Bleach: The Blade of Fate,2006-01-26,0.0,0,83.0,0,"Action, Fighting"
ToCA Race Driver 3,2006-02-24,4.19,4,83.0,6,"Racing, Arcade, Simulation, Sports"
Prey (2006),2006-07-11,4.11,4,83.0,0,"Shooter, Adventure, Action"
LocoRoco,2006-06-23,4.2,4,83.0,0,"Platformer, Action"
MegaMan Powered Up,2006-03-14,0.0,0,82.0,0,"Platformer, Action"
Mega Man Powered Up,2006-03-02,3.71,4,82.0,0,"Platformer, Action"
Dangerous Waters,2006-02-06,2.33,3,82.0,1,Strategy
Tekken 5: Dark Resurrection,2006-07-06,4.17,4,82.0,0,"Arcade, Fighting"
Hitman: Blood Money,2006-05-29,4.3,5,82.0,2,"Shooter, Action"
Tomb Raider: Legend,2006-04-06,3.9,4,82.0,2,"Adventure, Action"
Xpand Rally,2006-08-24,3.1,3,82.0,1,Racing
Dead Rising,2006-08-08,3.68,4,82.0,5,Action
Saints Row,2006-08-29,3.55,4,81.0,2,"Shooter, Adventure, Action"
Call of Duty 3,2006-11-07,3.77,4,81.0,3,Shooter
Xenosaga Episode III: Also sprach Zarathustra,2006-08-29,4.0,4,81.0,0,RPG
Red Orchestra: Ostfront 41-45,2006-03-14,3.02,4,81.0,1,Action
Marvel Ultimate Alliance,2006-10-24,3.92,4,81.0,2,"Adventure, Action, RPG, Fighting, Arcade"
Lara Croft Tomb Raider: Legend,2006-04-06,0.0,0,81.0,0,"Adventure, Action"
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,2006-11-07,0.0,0,81.0,0,"Shooter, Action"
Onimusha: Dawn of Dreams,2006-01-26,3.92,4,81.0,0,Action
OutRun 2006: Coast 2 Coast,2006-06-28,4.39,4,81.0,2,"Racing, Arcade"
The Blackwell Legacy,2006-12-29,3.77,4,80.0,3,"Indie, Adventure"
Tom Clancy's Splinter Cell Double Agent,2006-10-17,3.77,4,80.0,2,"Adventure, Action"
Disciples II: Rise of the Elves,2006-07-06,4.48,5,80.0,1,Strategy
Grand Theft Auto: Vice City Stories,2006-10-31,4.01,4,80.0,42,"Racing, Shooter, Action"
Battlefield 2142,2006-10-17,3.8,4,80.0,1,"Shooter, Action"
SWAT 4: The Stetchkov Syndicate,2006-02-28,4.09,4,80.0,0,"Shooter, Action"
RoboBlitz,2006-11-06,2.78,3,80.0,1,"Indie, Adventure, Action"
Trauma Center: Second Opinion,2006-11-14,3.89,4,80.0,1,Simulation
WWE SmackDown! vs. Raw 2007,2006-11-10,3.73,4,80.0,0,"Arcade, Action, Fighting, Sports"
Star Wars: Empire at War,2006-02-16,4.02,4,79.0,2,Strategy
Test Drive Unlimited,2006-09-05,3.99,4,79.0,3,"Racing, Arcade"
BLACK,2006-02-24,4.04,4,79.0,3,Shooter
Mega Man Maverick Hunter X,2006-02-02,4.6,5,79.0,1,"Platformer, Action"
Rome: Total War - Alexander,2006-06-26,3.39,4,79.0,1,"Strategy, Simulation"
Crimson Sea,2006-02-01,0.0,0,78.0,0,Action
Ridge Racer 7,2006-11-11,0.0,0,78.0,0,"Racing, Arcade"
Tiger Woods PGA Tour 07,2006-10-10,1.88,1,78.0,0,Sports
Far Cry Instincts: Evolution,2006-03-28,3.0,3,78.0,0,"Shooter, Adventure"
Anno 1701 A.D.,2006-10-25,4.12,4,78.0,1,"Strategy, Simulation"
Field Commander,2006-05-23,0.0,0,77.0,0,"Strategy, Action"
Need For Speed Carbon,2006-10-30,3.92,4,77.0,20,"Racing, Arcade"
Sid Meier's Railroads!,2006-10-17,3.18,4,77.0,1,"Strategy, Simulation"
Ape Escape 3,2006-01-17,4.35,5,77.0,0,"Platformer, Action"
Yakuza 2,2006-12-07,4.22,5,77.0,0,"Adventure, Action"
Heroes of Might and Magic V,2006-05-16,4.2,4,77.0,2,Strategy
FlatOut 2,2006-06-29,4.3,4,76.0,2,"Racing, Arcade"
Wii Sports,2006-11-19,4.2,4,76.0,55,Sports
The Ship: Murder Party,2006-07-11,2.96,3,76.0,3,"Indie, Action, RPG"
Mega Man ZX,2006-09-12,3.5,4,76.0,1,"Platformer, Action"
Ys Origin,2006-12-21,3.84,4,76.0,5,"Adventure, Action, RPG"
NHL 07,2006-09-12,3.16,3,76.0,47,Sports
Need for Speed: Carbon – Own the City,2006-10-31,0.0,0,76.0,0,Racing
Suikoden V,2006-03-21,4.38,5,76.0,0,RPG
Devil May Cry 3: Dante's Awakening Special Edition,2006-01-24,4.4,5,76.0,1,"Adventure, Action"
City Life,2006-05-30,0.0,0,76.0,0,Strategy
Mortal Kombat: Armageddon,2006-10-11,3.78,4,76.0,0,"Arcade, Fighting"
Disney's Kim Possible: What's the Switch?,2006-11-07,0.0,0,76.0,0,"Platformer, Action, Fighting, Puzzle"
Gun Showdown,2006-10-10,0.0,0,75.0,0,"Shooter, Action"
Super Princess Peach,2006-02-27,3.82,4,75.0,0,"Platformer, Adventure, Action"
Just Cause,2006-09-22,3.32,4,75.0,1,"Shooter, Action"
Star Wars: Empire at War - Forces of Corruption,2006-10-24,3.95,4,75.0,0,Strategy
Baten Kaitos Origins,2006-09-25,0.0,0,75.0,0,RPG
F.E.A.R. Extraction Point,2006-10-24,4.01,4,75.0,0,"Shooter, Action"
Tony Hawk's Project 8,2006-11-07,3.41,4,75.0,0,"Arcade, Sports"
Dreamfall: The Longest Journey,2006-04-16,4.24,4,75.0,4,"Adventure, Action, RPG"
Elebits,2006-12-12,0.0,0,75.0,0,Action
SiN Episodes: Emergence,2006-05-10,3.53,4,75.0,1,"Shooter, Action"
Ace Combat X: Skies of Deception,2006-10-24,4.17,4,75.0,0,"Arcade, Action, Simulation"
Gurumin: A Monstrous Adventure,2006-06-29,3.3,4,75.0,6,"Adventure, Action, RPG"
Ace Combat Zero: The Belkan War,2006-03-23,4.43,5,75.0,0,Simulation
Scarface: The World Is Yours,2006-10-08,3.83,4,75.0,4,Action
Super Monkey Ball: Banana Blitz,2006-11-14,3.83,4,74.0,0,"Casual, Platformer"
Caesar 4,2006-09-08,3.48,4,74.0,1,"Strategy, Simulation"
Destroy All Humans! 2,2006-10-17,3.63,4,74.0,0,Adventure
Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. the Soulless Army,2006-03-02,4.08,4,74.0,0,"Adventure, Action, RPG"
Ankh,2006-03-17,3.67,4,74.0,0,"Family, Adventure"
The Godfather: The Game,2006-03-21,3.84,4,74.0,0,"Shooter, Adventure, Action"
Urban Chaos: Riot Response,2006-05-19,4.4,4,73.0,0,"Shooter, Action"
Bomberman (2006),2006-09-12,0.0,0,73.0,0,"Arcade, Action, Puzzle"
Dragon Ball Z: Budokai Tenkaichi 2,2006-10-05,4.16,4,73.0,0,Fighting
Disney•Pixar Cars,2006-06-06,3.94,4,73.0,1,"Racing, Adventure"
Mercury Meltdown,2006-08-24,0.0,0,73.0,0,Puzzle
Yggdra Union: We'll Never Fight Alone,2006-03-23,0.0,0,73.0,0,Strategy
God Hand,2006-09-14,4.43,5,73.0,15,Action
Warhammer: Mark of Chaos,2006-11-14,3.58,4,73.0,1,Strategy
Small Arms,2006-11-22,3.17,3,73.0,0,Action
Dark Messiah of Might and Magic,2006-10-24,4.3,4,72.0,2,"Action, RPG"
Call of Juarez,2006-09-06,3.82,4,72.0,3,"Shooter, Action"
Top Spin 2,2006-03-15,3.79,4,72.0,1,Sports
Perimeter: Emperor's Testament,2006-08-28,3.3,4,72.0,1,Strategy
MX vs. ATV Unleashed,2006-01-15,4.05,5,71.0,1,"Racing, Sports"
ToeJam & Earl III: Mission to Earth,2006-07-09,0.0,0,71.0,0,"Adventure, Action"
Resident Evil: Deadly Silence,2006-02-14,3.25,4,71.0,0,Action
flOw,2006-04-14,3.59,4,71.0,0,"Adventure, Puzzle, Arcade, Simulation, Indie"
Digimon World DS,2006-11-07,0.0,0,71.0,0,RPG
Darkstar One,2006-08-10,3.0,4,71.0,1,"Action, Simulation"
Medal of Honor: Heroes,2006-10-23,3.52,4,71.0,0,Shooter
Wild Arms 5,2006-12-14,3.86,4,71.0,0,RPG
Justice League Heroes: The Flash,2006-10-17,0.0,0,70.0,0,Action
Gunpey DS,2006-11-16,0.0,0,70.0,0,"Arcade, Puzzle"
Dungeon Maker: Hunting Ground,2006-09-28,0.0,0,70.0,0,"Action, RPG"
Nancy Drew: Danger by Design,2006-07-24,3.68,4,70.0,6,"Adventure, Puzzle"
Dragon Ball Z: Shin Budokai,2006-03-07,0.0,4,70.0,0,Fighting
Full Spectrum Warrior: Ten Hammers,2006-03-27,2.76,4,70.0,1,"Strategy, Action, Simulation"
Titan Quest,2006-06-26,3.9,4,69.0,1,"Action, RPG"
Monster House,2006-07-18,0.0,4,69.0,0,
Marc Ecko's Getting Up: Contents Under Pressure,2006-02-14,4.11,4,69.0,1,"Adventure, Action"
Black & White 2: Battle of the Gods,2006-04-25,3.78,4,69.0,0,Strategy
Cossacks 2: Battle for Europe,2006-06-19,3.62,4,69.0,1,Strategy
Gumboy - Crazy Adventures,2006-07-26,2.33,1,69.0,1,"Casual, Indie"
Thrillville,2006-11-21,0.0,0,69.0,0,"Strategy, Action"
.hack//G.U. vol. 1//Rebirth,2006-05-18,0.0,4,69.0,0,"Action, RPG"
Rogue Trooper,2006-04-20,3.66,4,69.0,1,"Shooter, Action"
Justice League: Heroes,2006-11-22,3.12,4,68.0,0,"Action, RPG"
Ice Age 2: The Meltdown (GBA),2006-03-14,0.0,0,68.0,0,"Platformer, Adventure"
Justice League Heroes (DS),2006-10-17,0.0,0,68.0,0,"Action, RPG"
Death Jr. 2: Root of Evil,2006-10-31,0.0,0,68.0,0,"Platformer, Adventure, Action"
Secret Files: Tunguska,2006-10-30,3.56,4,68.0,4,"Family, Adventure"
Nancy Drew: The Creature of Kapu Cave,2006-10-01,3.19,3,68.0,6,Adventure
Joint Task Force,2006-09-12,0.0,0,68.0,1,"Strategy, Action"
Ice Age 2: The Meltdown (DS),2006-03-14,0.0,0,68.0,0,"Platformer, Adventure"
FINAL FANTASY III,2006-11-14,3.77,4,68.0,5,RPG
Ice Age 2: The Meltdown,2006-03-14,3.85,4,68.0,0,"Platformer, Arcade"
Major League Baseball 2K6,2006-04-03,0.0,0,68.0,0,Sports
Space Empires V,2006-10-16,3.09,3,68.0,1,Strategy
CivCity: Rome,2006-07-23,3.56,4,67.0,1,"Strategy, Simulation"
Alien Shooter: Vengeance,2006-09-08,3.81,4,67.0,1,Arcade
Faces of War,2006-09-07,4.17,4,67.0,1,"Strategy, Action, Simulation"
Cooking Mama,2006-09-12,4.0,4,67.0,4,Educational
Shattered Union,2006-10-25,0.0,5,67.0,1,Strategy
Samurai Champloo: Sidetracked,2006-04-11,0.0,0,66.0,0,Action
Nickelodeon Barnyard,2006-08-01,0.0,0,66.0,0,"Adventure, Action, Sports"
Heroes of Might & Magic V: Hammers of Fate,2006-10-10,4.07,4,66.0,1,Strategy
Blazing Angels: Squadrons of WWII,2006-03-23,2.7,3,66.0,1,"Arcade, Action, Fighting"
Arena Football (2006),2006-02-07,0.0,0,66.0,0,"Simulation, Sports"
Barnyard,2006-08-01,3.9,4,66.0,0,"Arcade, Racing, Adventure, Sports"
Desperados 2: Cooper's Revenge,2006-04-27,3.28,3,66.0,1,"Strategy, Action"
Lost Planet: Extreme Condition,2006-12-21,3.67,4,66.0,1,"Shooter, Adventure, Action"
SpongeBob SquarePants: Creature from the Krusty Krab,2006-10-16,2.75,3,65.0,0,"Racing, Shooter, Adventure, Action, Platformer"
The Grim Adventures of Billy and Mandy,2006-09-25,0.0,0,65.0,0,"Arcade, Action, Fighting"
Armored Core 4,2006-12-21,3.57,4,65.0,0,"Shooter, Adventure, Action, Simulation"
Mazes of Fate,2006-12-12,0.0,0,65.0,0,RPG
Heroes of Annihilated Empires,2006-10-04,3.77,4,65.0,1,"Strategy, RPG"
Over the Hedge,2006-05-05,3.69,4,65.0,0,"Racing, Arcade, Action"
The Sims 2: Pets,2006-10-17,3.85,4,64.0,0,Strategy
Nicktoons: Battle for Volcano Island,2006-10-24,2.33,1,64.0,0,Action
Star Trek: Tactical Assault,2006-01-11,0.0,0,64.0,0,"Shooter, Arcade"
Naruto Ultimate Ninja Heroes 2: The Phantom Fortress,2006-03-30,0.0,0,64.0,0,Fighting
Tony Hawk's Downhill Jam,2006-10-24,2.9,4,64.0,0,"Racing, Sports"
Chaos Wars,2006-09-21,0.0,0,64.0,0,
Phantasy Star Universe,2006-08-31,3.28,3,64.0,0,"Massively Multiplayer, Action, RPG"
The Legend of Heroes II - Prophecy of the Moonlight Witch,2006-06-20,0.0,0,63.0,0,RPG
WTF: Work Time Fun,2006-07-10,0.0,0,63.0,0,Action
Atelier Iris 3: Grand Phantasm,2006-06-29,3.33,4,63.0,0,"Adventure, RPG"
Gothic 3,2006-10-12,3.7,4,63.0,1,"Adventure, Action, RPG"
.hack//G.U. vol. 2//Reminisce,2006-09-26,0.0,0,61.0,0,"Action, RPG"
Dream Pinball 3D,2006-08-30,1.5,1,61.0,3,"Casual, Arcade, Action, Simulation"
LarryBoy and the Bad Apple,2006-07-29,0.0,0,61.0,0,Platformer
N3: Ninety-Nine Nights,2006-04-20,3.41,3,61.0,0,"Adventure, Action"
Driver: Parallel Lines,2006-06-26,3.59,4,61.0,1,"Shooter, Action"
Nickelodeon Danny Phantom: Urban Jungle,2006-09-18,0.0,0,61.0,0,"Shooter, Action"
Last King of Africa (DS),2006-04-25,0.0,0,60.0,0,"Adventure, Puzzle"
Blade Dancer: Lineage of Light,2006-03-02,0.0,0,60.0,0,"Adventure, RPG"
Naruto: Ninja Council,2006-03-07,3.62,3,60.0,0,"Platformer, Action, Fighting"
Commandos: Strike Force,2006-03-15,3.37,3,60.0,13,"Shooter, Action"
Growlanser V: Heritage of War,2006-08-03,0.0,0,60.0,0,RPG
Alpha Prime,2006-12-22,2.49,3,59.0,1,Action
Rule of Rose,2006-09-12,4.1,4,59.0,0,"Adventure, Action"
Armored Core: Last Raven,2006-08-04,0.0,0,59.0,0,Simulation
Untold Legends: Dark Kingdom,2006-11-17,2.83,3,58.0,0,"Action, RPG"
Fullmetal Alchemist: Dual Sympathy,2006-12-12,0.0,0,58.0,0,Action
Rayman Raving Rabbids,2006-11-14,3.65,4,58.0,1,"Family, Adventure, Action"
Bleach: Shattered Blade,2006-12-14,0.0,0,58.0,0,"Action, Fighting"
Paradise,2006-04-27,3.5,4,57.0,0,"Casual, Indie, Adventure, RPG"
Dirge of Cerberus: Final Fantasy VII,2006-01-26,3.36,4,57.0,0,"Shooter, Adventure, Action"
Dawn of Mana,2006-12-21,3.29,4,57.0,0,RPG
Tenchu Z,2006-10-05,4.0,4,56.0,43,"Adventure, Action"
Iron Warriors: T - 72 Tank Command,2006-07-16,2.62,3,56.0,1,Strategy
Scooby-Doo! Who's Watching Who? (NDS),2006-10-16,0.0,0,56.0,0,Adventure
Genji: Days of the Blade,2006-11-14,0.0,0,55.0,14,"Adventure, Action"
Battle Of Europe,2006-03-23,0.0,0,54.0,0,Action
PocketBike Racer,2006-11-19,0.0,0,54.0,0,Racing
El Matador,2006-09-15,2.71,3,54.0,1,Action
B-Boy,2006-09-26,0.0,0,53.0,0,Platformer
Cabela's African Safari,2006-10-20,0.0,0,53.0,0,"Shooter, Adventure, Action, Sports"
Gangs of London,2006-09-01,0.0,4,52.0,0,"Adventure, Action"
Superman Returns: The Videogame,2006-11-20,2.24,3,51.0,0,"Adventure, Action"
Ape Academy,2006-01-17,0.0,0,51.0,0,Action
Eragon (DS/GBA),2006-11-14,0.0,0,50.0,0,"Adventure, Action"
Pirates of the Caribbean: The Legend of Jack Sparrow,2006-06-28,2.79,3,50.0,0,Action
Reservoir Dogs,2006-08-25,2.92,3,50.0,1,"Shooter, Action"
Eragon,2006-11-14,2.5,1,50.0,0,Action
WinBack 2: Project Poseidon,2006-04-25,0.0,0,48.0,0,
Spectral Souls: Resurrection of the Ethereal Empire,2006-09-26,0.0,0,47.0,0,"Strategy, RPG"
Made Man,2006-11-06,2.72,3,45.0,0,"Shooter, Adventure, Action"
Hard Truck: Apocalypse,2006-06-19,3.94,4,45.0,4,"Racing, Simulation"
Sonic The Hedgehog (2006),2006-11-14,2.41,1,44.0,0,Platformer
Asphalt Urban GT 2,2006-11-14,0.0,0,42.0,0,Racing
Xiaolin Shodown,2006-11-14,0.0,0,42.0,0,"Adventure, Action"
Pirates: Legend of the Black Buccaneer,2006-07-27,0.0,0,42.0,0,"Adventure, Action"
Torino 2006 - the Official Video Game of the XX Olympic Winter Games,2006-01-25,0.0,0,39.0,0,Sports
25 to Life,2006-01-17,2.72,3,39.0,0,"Shooter, Action"
Onechanbara: Bikini Samurai Squad,2006-12-14,2.67,4,39.0,0,"Adventure, Action"
Crash Boom Bang!,2006-07-20,0.0,0,37.0,0,Action
Tenchu: Dark Secret,2006-08-21,0.0,0,37.0,0,"Adventure, Action"
You Are Empty,2006-10-27,3.15,3,34.0,0,Shooter
Crazy Frog Racer 2,2006-12-01,0.0,0,29.0,0,"Racing, Arcade"
American McGee Presents Bad Day LA,2006-08-29,2.72,3,28.0,0,"Shooter, Adventure, Action"
Герои Мальгримии. Затерянный мир магии,2006-02-02,0.0,0,,0,Strategy
Arcade USA,2006-10-06,0.0,0,,0,"Arcade, Sports"
Boss Hunter: Revenge Is Sweet!,2006-09-18,0.0,0,,0,Arcade
Flatspace 2: The Rise of the Scarrid,2006-01-30,0.0,0,,0,Arcade
Super-Bikes: Riding Challenge,2006-09-01,0.0,0,,0,"Racing, Arcade, Simulation"
International Cricket Captain 2006,2006-06-16,0.0,0,,0,"Strategy, Sports"
Mitigo 9,2006-05-08,0.0,0,,0,Arcade
Marcus Trescothick's Cricket Coach,2006-03-31,0.0,0,,0,"Strategy, Sports"
Red Skies over Europe,2006-06-01,0.0,0,,0,"Arcade, Simulation"
NHRA Drag Racing: Quarter Mile Showdown,2006-06-01,0.0,0,,0,"Racing, Simulation"
RTL Ski Jumping 2007,2006-11-17,0.0,0,,0,Sports
Pizza Commander,2006-08-01,0.0,0,,0,Arcade
Rocket Racer,2006-09-21,0.0,0,,0,"Racing, Arcade"
Fritz 10,2006-11-15,0.0,0,,0,
Breakin 360°,2006-06-01,0.0,0,,0,Arcade
Universal Soccer Manager 2,2006-12-22,0.0,0,,0,"Strategy, Sports"
Sterling's Gift,2006-11-01,0.0,0,,0,Adventure
Fetch!,2006-05-22,0.0,0,,0,
bit Generations,2006-07-13,0.0,0,,0,"Action, Puzzle"
Claustrosphere,2006-01-01,0.0,0,,0,Arcade
"Reitakademie, Die",2006-10-13,0.0,0,,0,"Arcade, Sports"
Funky Alien Invaders,2006-01-01,0.0,0,,0,Arcade
Freedom Wings,2006-08-17,0.0,0,,0,
Mech Assault: Phantom War,2006-09-12,0.0,0,,0,
Brain Boost: Gamma Wave,2006-11-15,0.0,0,,0,
Brain Boost: Beta Wave,2006-11-15,0.0,0,,0,
Naruto Ninja Council 2,2006-10-10,0.0,0,,0,Arcade
Ultimate Solitaire 1000,2006-10-24,0.0,0,,0,Card
Polar Games,2006-02-24,0.0,0,,0,"Arcade, Sports"
Dragon Cave (dragcave.net),2006-05-21,0.0,0,,0,"Casual, Simulation"
MonsterTruck Challenge,2006-01-01,0.0,0,,0,"Racing, Arcade"
Blades of Thunder 2,2006-03-14,0.0,0,,0,
Gold of Mage,2006-08-01,0.0,0,,0,Arcade
Winx Club: Quest for the Codex,2006-11-07,0.0,0,,0,
My Farm,2006-01-01,0.0,0,,0,"Casual, Strategy, Simulation"
Chibi-Robo! Plug Into Adventure,2006-02-08,0.0,0,,0,Arcade
The Legend of Ares,2006-05-12,0.0,0,,0,"Massively Multiplayer, RPG"
Atomic Battle Dragons,2006-03-02,0.0,0,,0,Arcade
Super Swing Golf,2006-12-12,0.0,0,,0,
The Grim Adventures of Billy & Mandy,2006-09-25,0.0,0,,0,Fighting
Black Aftermath,2006-09-30,0.0,0,,0,Strategy
Dragon Hunters,2006-11-15,0.0,0,,0,"Adventure, Action, RPG, Strategy, Arcade, Indie"
Bass Pro Shops Trophy Bass 2007,2006-11-14,0.0,0,,0,Sports
Dooms 4: Endgame,2006-11-15,0.0,0,,0,RPG
Border Patrol (2006),2006-09-07,0.0,0,,0,Shooter
Dofus-Arena,2006-01-01,0.0,0,,0,Strategy
Pet Vet 3D: Wild Animal Hospital,2006-11-17,0.0,0,,0,"Strategy, Educational"
Magic Solitaire,2006-06-10,0.0,0,,0,Card
Mahjong Century,2006-03-28,0.0,0,,0,"Educational, Board Games, Puzzle"
Бумеранг,2006-05-16,0.0,0,,0,Adventure
ArchLord: The Legend of Chantra,2006-10-06,0.0,0,,0,"Massively Multiplayer, RPG"
WRC: FIA World Rally Championship (2006),2006-04-18,0.0,0,,0,Action
Dark Age of Camelot: Labyrinth of the Minotaur,2006-11-14,0.0,0,,0,"Massively Multiplayer, RPG"
Sturmoviks over Manchuria,2006-12-15,0.0,0,,0,Simulation
